stat_no;elem_no;year;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;annual;co_code
6186;601;1880;8,3;40,6;14,4;31,4;13,2;41,1;92,4;7,8;59,4;122,5;105;53,1;589,2;DK
6186;601;1881;5,6;19,7;26,1;2,9;46,9;19,5;92,7;66,1;71,6;61,2;51,8;34,8;498,9;DK
6186;601;1882;23,5;15,7;45;39,7;18,4;81,4;46;87,5;46,2;52,6;66,5;29,4;551,9;DK
6186;601;1883;22;9,6;4,8;17,3;21,5;36,9;86,7;55,2;53,9;66,9;84,1;45,5;504,4;DK
6186;601;1884;78,3;49;48,7;19,1;30,4;27;75,2;44,2;34,7;102,2;35,8;54,7;599,3;DK
6186;601;1885;22,6;36,4;22,4;16,9;49,2;78,2;15,1;83,2;91,6;99,2;17,9;20,1;552,8;DK
6186;601;1886;39,8;6,5;15,7;27,8;37,2;42,3;50,2;29,2;46;72,5;24,3;59,2;450,7;DK
6186;601;1887;5,2;9,6;22,5;40,9;69,2;24,1;44,3;43,1;52,3;49;44,6;54,3;459,1;DK
6186;601;1888;29,4;26,3;71,4;18,7;44;54,1;95,9;48,2;22;43,3;44,8;55,6;553,7;DK
6186;601;1889;14,5;30,8;26;34,1;42,5;25;60,4;107,1;87,7;72,3;15,1;14;529,5;DK
6186;601;1890;42,3;3,3;31,4;46,9;22,7;45,3;91,2;93;14,8;73,7;33,3;2,1;500;DK
6186;601;1891;36,2;12,9;50,9;20,8;73,2;68,6;97,3;169,7;41,8;61,4;38,2;60;731;DK
6186;601;1892;55,7;11,6;25,3;37,4;35,5;88,9;26,1;94,3;50,2;90,1;6,9;37,3;559,3;DK
6186;601;1893;22,2;72,4;29,6;5,5;31,3;19;50,8;56,6;68,4;140,6;63,4;37,7;597,5;DK
6186;601;1894;33,8;50,3;39,8;62,4;46;34,1;136,2;64,7;35;93,4;41,8;34,3;671,8;DK
6186;601;1895;16,8;11,3;40;16,4;38;47,9;86;87;14,3;62,8;77,9;65,7;564,1;DK
6186;601;1896;21,7;8,3;77,9;41,9;29,8;41,5;32,2;81,1;100;84,1;30,7;40;589,2;DK
6186;601;1897;8,8;12;93,2;52,4;46,7;33,1;142,5;68,2;94,4;8,8;32;40,9;633;DK
6186;601;1898;45,6;42,4;45,5;51,1;100,9;96,1;59,4;51;66,5;10,7;39,2;76,2;684,6;DK
6186;601;1899;68,3;37,6;37,4;54,4;23,4;15,3;31,5;16,2;96,6;42,9;55,2;39;517,8;DK
6186;601;1900;54;44,9;26,8;28,7;27,2;34,1;92,6;69;63,2;132,3;36,4;70,6;679,8;DK
6186;601;1901;28,9;13,3;49,2;55,5;43,6;150,3;26,5;51,6;36;23,3;74;62,3;614,5;DK
6186;601;1902;48,4;11,1;55,5;18;86,3;36,1;50,6;68,7;38,9;42,9;5,2;51,9;513,6;DK
6186;601;1903;47,3;47,7;18,1;73,7;9,6;60,2;53,8;89,9;61;133;61,4;20,2;675,9;DK
6186;601;1904;36,8;43,8;38,3;53,4;66,3;42,1;23,4;35,5;12,1;51;77,8;49,9;530,4;DK
6186;601;1905;32,1;40;46,7;63,6;13,8;46,5;55,9;170;64,3;78,4;30;7,3;648,6;DK
6186;601;1906;62,3;41,1;34,1;21,4;30,4;51,8;43,2;84,7;43,8;32,3;80,1;25,8;551;DK
6186;601;1907;32,1;24,8;28,4;33,4;44,7;89,7;64,6;63;10;20;40,4;86,1;537,2;DK
6186;601;1908;22,7;49,7;34;52;79,6;56,4;50;72,2;60,5;8,5;34,2;20;539,8;DK
6186;601;1909;32,8;19,3;31,1;38,9;32,3;63,7;45,7;39,8;45;45,6;62,3;86,7;543,2;DK
6186;601;1910;53,5;92,7;12,1;54,3;60,5;39,9;88,8;63,7;45,8;14,1;76,3;56,5;658,2;DK
6186;601;1911;21,8;63,8;31,1;35,4;58,3;69,7;56,5;38,3;20,9;85;78,3;58,1;617,2;DK
6186;601;1912;28,3;34,2;41,1;39;27,1;49,3;46,1;134,8;28,2;67,4;72,5;93,1;661,1;DK
6186;601;1913;26,2;21;43,7;19,9;12,9;28,3;49,7;55,5;51,3;61,6;75,8;76,2;522,1;DK
6186;601;1914;30,9;34,2;80,2;60,2;29,6;15,3;76,8;39,2;56,7;35,4;57;67,4;582,9;DK
6186;601;1915;67,5;34,8;22,6;32;42,2;9,8;71,8;43,3;36;16,4;38,3;109;523,7;DK
6186;601;1916;86,8;38,4;25,3;37,6;37,3;85,5;43,1;127,6;44,6;77,2;60,5;92,1;756;DK
6186;601;1917;45,1;8,6;34,4;40,6;9,7;19,3;40;87,8;49,9;110,7;94,6;22,4;563,1;DK
6186;601;1918;28,8;40,8;3,4;27,9;18;47,3;87,5;76;67,2;32,4;24,9;76,7;530,9;DK
6186;601;1919;38,1;31,6;29;53,2;6,9;39,9;59,7;56,6;48,2;30,5;39,5;89,6;522,8;DK
6186;601;1920;60,1;28;19;102;99,9;37,9;81,3;94,6;33,8;2;10,2;54,1;622,9;DK
6186;601;1921;77,4;14,8;20,3;22,3;34,4;48,4;36,7;101,2;34,8;52,7;50,8;90,8;584,6;DK
6186;601;1922;33;15,4;47,1;23;32,4;55,4;83,4;84,9;79,2;21,6;26,1;50,3;551,8;DK
6186;601;1923;34,5;38,9;14,6;36,1;37,5;34,5;55,9;128,5;49,5;79,8;71,9;45,1;626,8;DK
6186;601;1924;22,3;16,5;48,5;52,8;54,2;9,8;32,4;51,9;30,5;22,9;19,3;36,3;397,4;DK
6186;601;1925;36,8;33,6;22,4;35,6;19,4;34,6;31,1;95,4;93,2;71,6;45,3;43,5;562,5;DK
6186;601;1926;41,9;72,6;24,9;27,2;50,1;49,7;37,2;44,4;81,9;65,8;53,6;23,6;572,9;DK
6186;601;1927;68,8;16;36,6;61,8;28,3;92,2;96,1;223;50,7;88,9;37,3;25,5;825,2;DK
6186;601;1928;25,9;53,4;11,3;14;50,5;98,8;34,4;112;17,2;76;140,2;18,7;652,4;DK
6186;601;1929;31,1;10,2;20,5;44,2;29,4;89,4;39,4;49,3;42,3;101,5;57,9;68;583,2;DK
6186;601;1930;24,7;14,7;19,9;25,7;110,7;37,9;88,5;60;100,6;74,5;70,1;11,6;638,9;DK
6186;601;1931;86,6;28,8;27;38;33,9;36,8;139,6;77,7;75;37,7;15,1;28,4;624,6;DK
6186;601;1932;27;5,9;15,6;56,3;53;14,7;109,3;35,6;122,7;139,6;20,8;5,7;606,2;DK
6186;601;1933;19,2;53,9;34,4;15,2;40,1;53,9;74;35,8;21,3;101,7;18,1;10,6;478,2;DK
6186;601;1934;44;25,8;60,4;17,3;28,2;31;36,2;61,5;78,3;115,5;48,7;35,5;582,4;DK
6186;601;1935;24;60;16;65,3;40,4;65,8;45;34,3;104,2;83,2;40,5;41,3;620;DK
6186;601;1936;49,4;40,4;20,5;69,9;29,6;8;163,6;42,1;22,5;52,6;35,4;18,9;552,9;DK
6186;601;1937;24,8;48,8;82,4;32,8;85,5;39,7;50,1;19,7;50,3;15,8;39,7;78,7;568,3;DK
6186;601;1938;41;9,8;23,2;28,9;61;48,2;63,8;35,1;23,3;55,7;44,8;31;465,8;DK
6186;601;1939;85,9;27,1;21,9;45,4;26,7;31,8;58,8;53,4;16;37,8;57,2;51,4;513,4;DK
6186;601;1940;19,2;17,7;62,9;22,8;27,6;27,4;70,8;84,1;79,2;36,3;49,4;44,3;541,7;DK
6186;601;1941;18,9;35,5;31;15,4;22,4;30,9;71;88,9;30,6;84,6;16,3;52,2;497,7;DK
6186;601;1942;19,5;21,9;26,3;30,3;40,3;72,5;52,2;82,4;87;63,5;51,1;55,8;602,8;DK
6186;601;1943;81,7;38,8;9,6;20,5;12,6;59,3;44,4;144,3;59;43,4;45,7;23,6;582,9;DK
6186;601;1944;58,1;12,1;34,7;21,2;54,5;47,1;30,4;23,3;95,5;35,5;79,2;37,7;529,3;DK
6186;601;1945;52,4;52,4;11,8;25,3;36,6;100,9;59;120,7;29,4;65;35,7;74,6;663,8;DK
6186;601;1946;35,7;53,8;38,6;23,5;33,9;132,8;34,3;40;123,6;23,5;43,6;20,8;604,1;DK
6186;601;1947;12,8;3,6;67,2;38,3;15,8;43,9;61,6;9,8;32,8;25,6;98,7;52;462,1;DK
6186;601;1948;102,4;37,6;9,8;22,5;79,6;25,1;64;55,6;38,9;46,9;33,6;23;539;DK
6186;601;1949;35,7;35,8;26,9;66,2;103,6;25,5;40,8;31,5;76,2;22,3;69,3;63,8;597,6;DK
6186;601;1950;45,4;88,2;23,3;55,1;32,5;28;89,6;96,4;52,2;39,4;92,9;52,8;695,8;DK
6186;601;1951;92;47,9;82,2;41;57,8;50;49;65;70,6;1,5;93,4;37,6;688;DK
6186;601;1952;55,1;34,2;27,8;29,6;32,3;63,5;55,4;51,9;71;82,6;66,1;47,9;617,4;DK
6186;601;1953;58,4;28,1;12,4;30,4;49,7;45,7;64,2;58,2;26,8;33,3;53,2;39,7;500,1;DK
6186;601;1954;48,6;42,1;35,4;36;32;66,2;139,4;104,5;70,9;108,3;48,2;107,6;839,2;DK
6186;601;1955;36,2;17;55,7;29,9;62,8;46,3;33,3;22,1;138,1;77,1;14,5;112,7;645,7;DK
6186;601;1956;63,4;23,9;20,5;30;52,2;64,8;31,5;106,2;49,3;87,5;34,4;49,9;613,6;DK
6186;601;1957;40,9;57,4;35,6;13,9;28;54;77,5;73,6;78,9;75,2;44,8;41;620,8;DK
6186;601;1958;64,6;145,5;24;71,1;57,8;26,7;122,2;123,1;59,3;45,3;34,8;57,5;831,9;DK
6186;601;1959;53,4;4,6;10,5;115,7;18,6;23,8;48,8;83,6;6,7;48,2;29,4;67,5;510,8;DK
6186;601;1960;66,9;55,5;18,9;35;21,9;49,5;150,2;121,3;66,7;74,4;80,7;114,7;855,7;DK
6186;601;1961;37,9;31,5;40,1;26,1;36,2;53;126;107,6;56,3;68,2;48,8;56,5;688,2;DK
6186;601;1962;56,2;53;26;41,8;88,8;29,9;100,1;107;42,9;27,9;33,1;25,8;632,5;DK
6186;601;1963;7,6;28;30,6;61,7;18,6;61,4;93,8;153,5;42,3;64,5;110;9,9;681,9;DK
6186;601;1964;24,6;17,7;7,5;43,6;36,8;54,3;46,1;58,4;49,9;54;33,1;68;494;DK
6186;601;1965;48,5;17,6;15,9;68;54,3;48;119,9;33,6;72,1;19;51,6;95,8;644,3;DK
6186;601;1966;74,1;60,6;53;72,1;30,1;66;77;97;45,3;42;69,4;80,8;767,4;DK
6186;601;1967;60,5;45,2;44;56,5;53;49,4;70,6;66,1;119,1;91;37,4;78,7;771,5;DK
6186;601;1968;67,8;18,5;35,4;15,2;48;70,3;92;43,2;77,9;77;85,7;29,6;660,6;DK
6186;601;1969;52,5;44,5;5,3;40,1;79,7;44,6;45,3;67,2;29,3;29,9;113,5;20;571,9;DK
6186;601;1970;17,3;38;77,6;97;41,2;40,1;64,2;45,9;57,8;89,8;104,1;39,8;712,8;DK
6186;601;1971;39,4;17,8;45,6;26,7;29,1;75,1;61,8;59,7;49,2;60,9;75;39,4;579,7;DK
6186;601;1972;18;17,8;45,5;56,1;87,9;50,8;49,4;93,6;29,7;10,3;73,7;14,5;547,3;DK
6186;601;1973;26,3;45,8;35,3;64,5;55,8;21,3;80,4;24,7;93,8;26,4;69,9;51,1;595,3;DK
6186;601;1974;60,4;39,9;26,4;0,1;21,8;24;102,4;67,9;68,1;100,7;69,5;90,3;671,5;DK
6186;601;1975;65,2;16,2;36,5;66,9;27;20,1;38,7;20,6;90;37,9;44,7;30,9;494,7;DK
6186;601;1976;71,7;13,8;16,8;22,1;54,3;12,8;40,7;16,1;35,4;86;45,4;47,8;462,9;DK
6186;601;1977;70,3;50,2;47,4;58,1;9,3;36;63,5;36,1;30,7;47,9;61,1;52,4;563;DK
6186;601;1978;70,3;21,3;69,1;4,7;8,8;60,3;56,2;46,1;146,4;42,6;28,8;65,1;619,7;DK
6186;601;1979;41,3;24,7;78,1;42,2;40,1;26;44,5;69;24,8;18,2;98,5;128,4;635,8;DK
6186;601;1980;60,3;42,2;19,2;32,9;28;104,2;80,4;88,5;56,2;102,6;79,6;86,5;780,6;DK
6186;601;1981;72;51,4;75,3;18,3;50,2;60,9;89,3;76,7;52,5;97,6;80,2;61,2;785,6;DK
6186;601;1982;51,2;13,8;44,7;27,4;66,5;121,6;16,8;75;24,2;91,8;44,9;60;637,9;DK
6186;601;1983;50;23,8;106,4;84,6;92,7;37,4;5,6;8,8;67,4;47,5;66,2;63,1;653,5;DK
6186;601;1984;87,7;25;27,7;18,8;48,3;124,8;37,3;40,6;84,3;75;43,5;31,5;644,5;DK
6186;601;1985;45,3;31,4;62,7;53,6;31,2;55,2;106,5;71,6;55,4;18,2;55,7;142,8;729,6;DK
6186;601;1986;68,3;4,3;38,1;35,9;52,8;16,7;106,8;42,1;32,4;80,4;29,4;72,7;579,9;DK
6186;601;1987;24,1;22,7;30,2;34,2;49,9;87,5;95,4;50,4;72,7;28;80,4;48;623,5;DK
6186;601;1988;103,1;55,8;48,9;18,5;35,5;20,2;87,2;37;58,7;61,2;37,8;59,7;623,6;DK
6186;601;1989;8,2;24,4;50,5;34,1;14,7;34,9;55,8;116,8;21,2;75,9;25,3;52,1;513,9;DK
6186;601;1990;43,2;38,1;41,7;24,4;17,3;85,9;38,3;49,8;123,4;57,4;62,5;37,6;619,6;DK
6186;601;1991;41,9;34,9;15,4;37;35,7;139,9;38,3;63,1;68,1;26,5;71,7;49,7;622,2;DK
6186;601;1992;30,3;28,8;54;44,8;8,1;0,8;68,6;91,3;35,6;63,7;116,6;46,1;588,7;DK
6186;601;1993;71,9;25,7;10,8;13,1;11,9;34,6;111;65,7;187,5;51,2;46,9;80,2;710,5;DK
6186;601;1994;99;53,5;68,5;58,7;36,6;61,1;1,6;55,4;176,1;54,6;65,2;90,5;820,8;DK
6186;601;1995;95,3;53;31,8;64,4;83,5;71,3;34,2;23,4;104,7;42,2;31,2;26,1;661,1;DK
6186;601;1996;3,3;24,9;9,9;21,4;77,8;32,4;48,8;37,4;43,6;37;72,2;25,2;433,9;DK
6186;601;1997;0,4;55,1;16,2;22,4;84,9;96,8;36,6;14,6;30,1;110;42,1;45,6;554,8;DK
6186;601;1998;42,9;51,7;63,2;81,8;38,1;72,4;87,3;43,4;72,9;128,1;35,2;47,6;764,6;DK
6186;601;1999;60,3;40,5;53,3;35,2;51,9;84,6;14,5;125,1;40,7;36,8;16,3;94;653,2;DK
6186;601;2000;40,6;35;69,2;33,7;29,6;72;26,3;28,4;74,8;62,7;59,5;49,3;581,1;DK
6186;601;2001;40,9;34,2;18,8;47,3;25,8;58;20,1;134,1;130,4;32,8;47,5;57,5;647,4;DK
6186;601;2002;89,2;91,6;28;32,3;47,9;60,5;111,4;59,4;13,2;137,3;78;33,6;782,4;DK
6186;601;2003;78,6;7,5;12,1;46,1;78,7;45,9;81,6;47,7;29,9;39,5;41,8;59,7;569,1;DK
6186;601;2004;68,4;27,5;54;26,2;24,4;88,4;116,7;48;31,2;81;62,2;67,2;695,2;DK
6186;601;2005;47;43,7;35;10,7;45,6;42,7;86,4;29;16;59,2;34,2;52,9;502,4;DK
6186;601;2006;22,7;50,8;30,3;60,5;54,4;6,6;14,2;182;25,4;81,1;76,9;74,1;679;DK
6186;601;2007;99,2;59,5;26,4;14,3;70,1;127,7;173;50,9;58,5;44,7;40,3;40,7;805,3;DK
6186;601;2008;52,2;19,1;71,5;41,7;48,3;31;36,4;142,8;27;63,9;51,4;65,5;650,8;DK
6186;601;2009;25,6;37;37,9;8,7;51,4;89,2;59,2;32,8;25,8;68,7;86,1;45;567,4;DK
6186;601;2010;27,9;41,1;37,1;24,9;51,9;56,3;22,9;182,6;45,2;45,8;90;43,8;669,5;DK
6186;601;2011;45,9;25,7;35,9;19,2;54,8;51,6;292,5;117,8;57,1;36;10,2;56,1;802,8;DK
6186;601;2012;94,3;27,7;12,9;42,5;14,3;93,3;46,2;33,1;59,4;68,3;63,9;80,3;636,2;DK
6186;601;2013;50,2;26,6;12;23,5;54,4;45,9;9,9;45,9;69,6;91,7;60,5;60,5;550,7;DK
6186;601;2014;68,8;46,1;26,2;21,4;55,4;45,3;34,2;205,5;56,8;147,9;46,7;96;850,3;DK
6186;601;2015;80,4;24;49,3;28,6;57,5;56,5;54,5;52,9;72,5;19,5;147,2;95,5;738,4;DK
6186;601;2016;33,2;43,7;44,6;40,3;19,3;70,1;99,1;50,7;27,3;84,1;47,7;39;599,1;DK
6186;601;2017;18,8;49,3;47,1;62,3;14,5;96;107,6;105;122,2;91,8;71,9;52,6;839,1;DK
6186;601;2018;60,1;10,7;61,2;31,3;8,2;20,2;11,2;110,3;24,5;46,9;30,4;71,7;486,7;DK
6186;601;2019;54,6;39,7;104,9;13,6;47,2;57,7;61,9;60;101,2;109,8;57,6;48;756,2;DK
6186;601;2020;73,4;82,4;16,1;23,4;25,8;97,7;65,4;34,3;49,5;68,2;23,6;58,9;618,7;DK
6186;602;1843;24;19,8;12,2;13,7;4,2;24,8;12,6;14,6;8,1;20,7;9,7;3,6;24,8;DK
6186;602;1844;28,3;21,1;10,2;5,9;20,4;9,8;21,8;18,8;7,3;45,8;16,2;6,8;45,8;DK
6186;602;1845;8,9;3;13,5;5,3;25,1;5,2;25,4;23,4;14,2;27,6;11,7;10,9;27,6;DK
6186;602;1846;14,3;11;10,5;6;4,3;14,5;17;11,8;7,9;8,8;12,5;9,1;17;DK
6186;602;1847;7,9;8,7;11,2;10,2;12,1;18,7;10,3;7,5;21,9;8,5;8,8;4,2;21,9;DK
6186;602;1848;3,7;12,6;7,8;22,3;5,3;19,5;9,1;42,7;7,3;20,3;10,7;4,2;42,7;DK
6186;602;1849;13,1;8,7;16,2;4,4;6,3;61,9;24,5;11,7;15,8;19,8;3,9;9,6;61,9;DK
6186;602;1850;4,1;9,9;5,4;14,6;10,7;13,4;24,9;11;10,9;13,4;11,4;4,6;24,9;DK
6186;602;1851;6,6;5,2;12;20,7;13,7;11,1;13,4;9,9;15,8;14,4;24,1;2,2;24,1;DK
6186;602;1852;7,8;10,3;8,6;6,8;16,4;11,1;2,1;29,1;26,6;14,9;19,2;19,3;29,1;DK
6186;602;1853;8,6;18,7;11,4;13,4;14,1;14,7;12,3;21,7;11,8;8,3;4,9;2;21,7;DK
6186;602;1854;15,2;7,2;4;9,9;9,1;15,2;10,5;45;14,8;10,1;7,9;13,7;45;DK
6186;602;1855;9,1;2,7;9,9;7,1;12,6;12,7;16,1;23,2;14,3;13,9;2,5;11;23,2;DK
6186;602;1856;7,3;9,2;1,2;31,2;6,2;19,5;17,8;9,6;10,2;15,2;22,3;11,5;31,2;DK
6186;602;1857;8,1;8,9;7,4;11,9;3;5,2;13,3;18,9;5,5;10,5;12,1;8,4;18,9;DK
6186;602;1858;7,7;5,6;3,5;6,1;45,3;7,9;27,4;21,6;5,6;5,7;6,4;6;45,3;DK
6186;602;1859;4,9;16,8;7,3;20,5;9,6;16,7;11,1;13,1;14,3;14,2;10,5;12,8;20,5;DK
6186;602;1860;7,1;6,1;13,5;18,6;8,1;15,9;6,5;40,3;18,9;8,5;10,6;7,9;40,3;DK
6186;602;1861;7,7;7,7;7,5;3,7;10,6;29,4;24,7;16;32,5;3,3;13,4;18,7;32,5;DK
6186;602;1862;7,2;7,7;9,6;6,6;8,2;17,1;12,2;10,9;49,8;15,6;8,5;10,9;49,8;DK
6186;602;1863;12,5;7,1;9,7;18,1;8,9;28,1;17,8;17,6;19,6;6,8;5,8;10,9;28,1;DK
6186;602;1864;10,9;5,1;8,3;4,1;5;38,1;14,6;41;15,4;14,3;12,6;2,4;41;DK
6186;602;1865;5,5;4,4;3,9;4,4;5;14,8;17,9;13,4;13,7;8,8;13;1;17,9;DK
6186;602;1866;14;14;7,2;17;20,4;18,4;16,3;21,8;18,8;12,3;13,8;8,6;21,8;DK
6186;602;1867;10,1;12,6;4,7;19,6;25,9;20,7;20,3;6,4;18,1;17,9;12;6,9;25,9;DK
6186;602;1868;7;11,9;31,2;18,3;2,3;2,5;3,5;14,5;14,8;12,6;8,8;18,8;31,2;DK
6186;602;1869;10,2;5,4;2,6;3,3;14,8;6,8;12,2;16,3;11,7;9,7;15,8;11;16,3;DK
6186;602;1870;6,3;2,7;3,1;2,9;6,8;6,5;6,5;16,5;13,5;20,8;10,4;10,7;20,8;DK
6186;602;1871;3,5;4,4;7,7;6,3;5,6;25,6;13,7;5;22;8,5;7,4;7,8;25,6;DK
6186;602;1872;8,3;9,5;13,4;11,2;33,1;17,4;26;7,5;16,2;12,2;6,9;10,4;33,1;DK
6186;602;1873;4,5;3,5;4,2;7,8;13,5;11,6;36;13,4;8,6;39,4;20,6;7,6;39,4;DK
6186;602;1874;7;4,5;9,6;8,3;4,7;7,5;18,4;10,1;14,8;4,8;16,7;14,5;18,4;DK
6186;602;1875;12,9;1,6;8,7;7,2;7,3;14,4;14,7;10,5;21,2;13,9;22,7;6,1;22,7;DK
6186;602;1876;5,4;8,7;10,5;7,4;9,8;14,7;15,5;9,3;12,3;10,5;3,2;10;15,5;DK
6186;602;1877;18;11,3;6;4,5;8,4;17,1;25,6;19;8,6;10,6;9,1;9,5;25,6;DK
6186;602;1878;11,7;3;6;5,1;21,6;19,6;7,5;13,2;15,1;13,5;24,3;5,5;24,3;DK
6186;602;1879;5,2;17,2;2,2;16,7;15,8;16,7;14,5;20,2;5,7;9;2,6;2,5;20,2;DK
6186;602;1880;2,6;12,7;4,8;15,8;5,3;9,8;33,2;4,2;25,5;29,2;12,5;9,5;33,2;DK
6186;602;1881;2,3;11,3;9,9;1;11,5;14,6;33,4;14,4;12,5;16;9;13,6;33,4;DK
6186;602;1882;7,4;5,4;7,8;10,7;7,2;14,8;8;22,8;15,9;14;8,9;7,9;22,8;DK
6186;602;1883;7,9;3,4;2,7;4,6;7,7;13,8;17,2;10,5;20;14,6;16,2;14,5;20;DK
6186;602;1884;15,1;16;17,3;9,9;6,7;4,6;26,3;19,9;11,3;16,1;9,4;10,7;26,3;DK
6186;602;1885;5;8,1;9,1;5,6;12,9;37,3;4,1;29,6;23,7;17,3;7,2;7,2;37,3;DK
6186;602;1886;18,7;1,7;4,3;8,8;8,6;16,6;19,6;8;14,2;21,4;7,2;7,9;21,4;DK
6186;602;1887;3;3,5;9,7;9,4;18,8;6,7;16,1;20;9,5;10,5;11,7;9,1;20;DK
6186;602;1888;14,2;7,3;27,2;5;17,3;20,2;15,3;15,2;5,8;6,6;11;13,7;27,2;DK
6186;602;1889;2,8;11;6,3;7,9;24;13,5;11,4;26;15,4;27,3;2,1;3,3;27,3;DK
6186;602;1890;6,4;1,4;5,5;11,3;4,8;8,2;21;17,6;5,2;10,6;7,4;2,1;21;DK
6186;602;1891;9;5,9;12;4,8;17,5;20;23;30;18,7;19,2;8,2;10,8;30;DK
6186;602;1892;11;5,5;13,1;12,7;7,5;14,4;5,8;27,8;10,6;31,6;1,5;10,3;31,6;DK
6186;602;1893;4,6;14;7;2,4;11,5;3,5;10;15;16,8;45;10,3;9;45;DK
6186;602;1894;9;9;7,2;19,6;15;20,5;27,7;11,5;19,2;31;7,5;8,8;31;DK
6186;602;1895;2;3,7;10;8,7;10;13,7;20,5;23;5,2;21,8;27,8;16,7;27,8;DK
6186;602;1896;5,5;3,1;10,9;9,5;15,2;12,6;9,5;16,2;25,6;15,7;7,9;11,8;25,6;DK
6186;602;1897;3,7;4,7;16;10,2;10,7;14,5;29,3;14,4;16;3,3;10;14,8;29,3;DK
6186;602;1898;7;6,3;11,5;12,4;18,1;26,7;12,2;17;31,4;2,5;5,6;13,4;31,4;DK
6186;602;1899;14,3;14,4;9,6;9,6;10,5;4;9,5;5,2;19,7;11,7;12;13,5;19,7;DK
6186;602;1900;14,6;21,3;13,4;6;6,8;13;32,7;10,9;12,7;28,5;11,5;14,5;32,7;DK
6186;602;1901;11,1;4;12;8,6;15,5;28;18,6;19,4;18,6;4;14,6;11,4;28;DK
6186;602;1902;14;4,5;14,7;9,7;14,8;10,6;12,8;14,8;10,6;11,8;2,4;9;14,8;DK
6186;602;1903;11,8;11,4;5,4;19,8;2,2;25,3;31,7;17,3;13,7;26,2;27,2;7;31,7;DK
6186;602;1904;8;5,3;12;8,9;19,8;21,5;13,9;7,9;3,9;10,3;20,9;13,1;21,5;DK
6186;602;1905;8;14,5;6,5;19,6;2,8;19,6;9,5;34,5;11;12,3;9,2;1,6;34,5;DK
6186;602;1906;11,5;9,9;5,3;5,4;8,6;15,7;11,8;32,4;22,6;14;11,6;8,6;32,4;DK
6186;602;1907;8,3;7,5;8,9;5,8;12;11,8;24,5;13,9;2,5;6,1;10,4;15,7;24,5;DK
6186;602;1908;7,9;10,5;7,9;17,1;18,6;19,6;14,1;16;13,9;4,4;11,5;3,4;19,6;DK
6186;602;1909;5,5;10,3;11;7,3;8,2;30,4;8,1;13,8;7,9;9,1;12,5;14,6;30,4;DK
6186;602;1910;8,6;17,1;5,1;13,9;23,7;8,8;17,8;21,2;14,8;3,5;11,5;18,6;23,7;DK
6186;602;1911;6,8;21;8,9;15,3;28,9;15,7;23,8;10,4;4,9;18,1;14,3;12;28,9;DK
6186;602;1912;6,2;8,2;6,4;10,4;8,2;12,9;18,3;41;8,2;12,7;17;13,6;41;DK
6186;602;1913;6,3;5,8;8;6,5;10,2;6,4;13,1;13,4;31,8;19;11,3;22,3;31,8;DK
6186;602;1914;7,5;10,8;18,9;17;5,8;6,5;28,3;8,3;19,9;11,8;11,9;16,2;28,3;DK
6186;602;1915;12,7;7,4;6,9;8,7;24,2;3,2;16,2;10,2;13,7;6,2;11,2;19,1;24,2;DK
6186;602;1916;12;7,1;6;10,6;7,2;25,3;12,9;39,1;17;12,6;14,3;17,4;39,1;DK
6186;602;1917;8,1;2,5;4,8;8,3;6;10,1;14,7;15;10,1;29,3;16,6;6,5;29,3;DK
6186;602;1918;8,8;11;1,5;10,5;6;16,2;20,6;19,2;13,4;9,8;7,1;13;20,6;DK
6186;602;1919;11,8;7,2;5,1;9,3;3,2;9,5;31,6;14;20,5;7,9;9,8;16,2;31,6;DK
6186;602;1920;14;6,6;5,6;14,1;27,8;13,5;27,4;33;8;1,2;6;16,7;33;DK
6186;602;1921;10,2;9;5,6;8;19,2;15,6;20,8;25,7;13,9;14,1;16,5;17,4;25,7;DK
6186;602;1922;13,1;5;9,4;4,1;17,8;10,2;40,1;18,6;26,5;8,1;8,2;6,2;40,1;DK
6186;602;1923;5,6;7;4,5;7,5;8,3;10,2;25,5;21,5;17,5;11;18,6;9,1;25,5;DK
6186;602;1924;8;6,1;14,2;9,7;10,9;4,6;6,4;20,4;5,7;5,9;4,8;11,8;20,4;DK
6186;602;1925;5,8;6,5;6,9;7,2;5,1;14,2;8,6;21,5;24,8;14,6;22,7;7,8;24,8;DK
6186;602;1926;5,1;12,8;5,7;13,2;13,8;10;8,5;16,6;21,5;14;13;5,9;21,5;DK
6186;602;1927;10,2;4,7;6,8;13,1;5,9;14,7;18;31;21,5;26,3;7,9;8,5;31;DK
6186;602;1928;7;14,4;4,5;5;26,9;22,3;12,5;17,8;5,7;24,6;16,5;3,8;26,9;DK
6186;602;1929;12,5;3,3;8,9;15,5;9;29,7;12,8;25,3;15;23;12,8;13;29,7;DK
6186;602;1930;7,8;6,2;7,3;7,5;21,4;13,4;39,8;11,6;19;13,5;13;3,8;39,8;DK
6186;602;1931;15,2;6,6;14,7;16;5,9;6,8;76,8;17,3;46,5;11,9;2,6;8,8;76,8;DK
6186;602;1932;12,3;4,1;6;20;13;4,5;41,2;16;32;26,8;4,2;2,6;41,2;DK
6186;602;1933;5,3;15;6,5;4,7;13,8;16,5;18,8;8,6;8,5;42;13,5;4,8;42;DK
